game_id,season,week,week_normalized,home_team_id,away_team_id,home_score,away_score,point_spread,total_points,home_win,neutral_site,conference_game,temperature,wind_speed,is_dome,home_hist_games_played,home_hist_ppg,home_hist_papg,home_hist_ypg,home_hist_turnover_pg,home_hist_win_pct,home_hist_home_games,home_hist_home_ppg,home_hist_home_papg,home_hist_home_win_pct,home_hist_away_games,home_hist_away_ppg,home_hist_away_papg,home_hist_away_win_pct,home_hist_home_away_ppg_diff,away_hist_games_played,away_hist_ppg,away_hist_papg,away_hist_ypg,away_hist_turnover_pg,away_hist_win_pct,away_hist_home_games,away_hist_home_ppg,away_hist_home_papg,away_hist_home_win_pct,away_hist_away_games,away_hist_away_ppg,away_hist_away_papg,away_hist_away_win_pct,away_hist_home_away_ppg_diff,odds_opening_spread,odds_latest_spread,odds_opening_total,odds_latest_total,odds_opening_ml_home,odds_latest_ml_home,odds_opening_ml_away,odds_latest_ml_away,odds_spread_movement,odds_total_movement,odds_spread_movement_abs,odds_total_movement_abs,home_drive_total_drives,home_drive_ppd,home_drive_ypd,home_drive_plays_per_drive,home_drive_seconds_per_drive,home_drive_scoring_pct,home_drive_redzone_pct,home_drive_three_and_out_pct,home_drive_explosive_drive_pct,home_drive_def_ppd,home_drive_def_ypd,home_drive_def_scoring_pct,home_drive_def_three_and_out_forced,away_drive_total_drives,away_drive_ppd,away_drive_ypd,away_drive_plays_per_drive,away_drive_seconds_per_drive,away_drive_scoring_pct,away_drive_redzone_pct,away_drive_three_and_out_pct,away_drive_explosive_drive_pct,away_drive_def_ppd,away_drive_def_ypd,away_drive_def_scoring_pct,away_drive_def_three_and_out_forced,ppg_differential,papg_differential,win_pct_differential,ppd_differential,scoring_pct_differential,venue_ppg_differential,venue_win_pct_differential,combined_home_advantage
401772731,2025,3,0.13636363636363635,16,4,48,10,-38,58,1,0,0,0,0,1,2.0,16.5,23.0,226.0,2.5,0.5,1.0,6.0,22.0,0.0,1.0,27.0,24.0,1.0,21.0,2.0,24.0,21.5,245.5,1.5,1.0,1.0,31.0,27.0,1.0,1.0,17.0,16.0,1.0,-14.0,-5.5,-3.5,42.5,42.5,-215.0,-170.0,0,0,2.0,-2.0,2.0,2.0,115,1.7391304347826086,20.782608695652176,4.304347826086956,131.95652173913044,0.34782608695652173,0,0.5217391304347826,0.34782608695652173,1.75,25.166666666666668,0.375,0.3333333333333333,105,2.2857142857142856,24.666666666666668,5.523809523809524,145.71428571428572,0.38095238095238093,0,0.42857142857142855,0.3333333333333333,2.1363636363636362,32.86363636363637,0.36363636363636365,0.36363636363636365,7.5,-1.5,0.5,0.5465838509316769,0.0331262939958592,11.0,1.0,3.5
401772732,2025,3,0.13636363636363635,17,23,14,21,7,35,0,0,0,0,0,0,2.0,23.0,23.5,334.5,0.5,0.5,1.0,13.0,20.0,0.0,1.0,33.0,27.0,1.0,20.0,2.0,25.5,31.5,269.0,1.0,0.5,1.0,17.0,31.0,0.0,1.0,34.0,32.0,1.0,17.0,1.5,1.5,44.5,44.5,100.0,-110.0,0,0,0.0,0.0,0.0,0.0,105,2.7142857142857144,28.714285714285715,6.095238095238095,182.38095238095238,0.47619047619047616,0,0.3333333333333333,0.42857142857142855,2.15,34.35,0.4,0.25,115,2.1739130434782608,24.434782608695652,5.130434782608695,140.8695652173913,0.43478260869565216,0,0.391304347826087,0.4782608695652174,2.9565217391304346,33.21739130434783,0.4782608695652174,0.30434782608695654,2.5,8.0,0.0,-0.5403726708074537,-0.041407867494824,21.0,1.0,18.5
401772733,2025,3,0.13636363636363635,10,11,20,41,21,61,0,0,0,0,0,0,2.0,15.5,26.5,192.5,1.5,0.0,1.0,19.0,33.0,0.0,1.0,12.0,20.0,0.0,-7.0,2.0,31.0,18.0,445.5,0.0,1.0,2.0,31.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.5,5.5,42.5,42.5,145.0,210.0,0,0,2.0,-1.0,2.0,1.0,125,1.24,13.52,5.08,139.64,0.36,0,0.4,0.36,2.16,31.36,0.4,0.24,85,3.6470588235294117,53.470588235294116,8.588235294117647,250.0,0.8235294117647058,0,0.058823529411764705,0.9411764705882353,2.375,33.8125,0.3125,0.25,15.5,-8.5,1.0,2.407058823529412,0.46352941176470586,-19.0,0.0,-3.5
401772734,2025,3,0.13636363636363635,30,34,17,10,-7,27,1,0,0,0,0,0,2.0,26.5,20.5,389.0,1.5,0.5,1.0,26.0,10.0,1.0,1.0,27.0,31.0,0.0,1.0,2.0,14.0,17.0,265.5,1.0,0.0,1.0,19.0,20.0,0.0,1.0,9.0,14.0,0.0,-10.0,-1.5,-1.5,42.5,42.5,-125.0,-125.0,0,0,0.0,-1.0,0.0,1.0,110,2.409090909090909,32.77272727272727,6.318181818181818,175.04545454545453,0.5,0,0.3181818181818182,0.5909090909090909,1.9523809523809523,30.571428571428573,0.3333333333333333,0.23809523809523808,100,1.45,25.3,5.4,162.8,0.35,0,0.25,0.55,2.0,34.36842105263158,0.2631578947368421,0.21052631578947367,-12.5,-3.5,-0.5,-0.9590909090909092,-0.15000000000000002,-17.0,-1.0,-4.5
401772735,2025,3,0.13636363636363635,24,7,23,20,-3,43,1,0,0,0,0,1,2.0,23.5,15.0,355.5,0.5,1.0,1.0,27.0,21.0,1.0,1.0,20.0,9.0,1.0,-7.0,2.0,24.0,20.5,320.5,2.5,0.5,1.0,20.0,12.0,1.0,1.0,28.0,29.0,0.0,8.0,-2.5,-2.5,45.5,45.5,-140.0,-155.0,0,0,0.0,-1.0,0.0,1.0,95,2.473684210526316,35.31578947368421,6.368421052631579,192.68421052631578,0.47368421052631576,0,0.3157894736842105,0.5789473684210527,1.7777777777777777,29.555555555555557,0.4444444444444444,0.2222222222222222,115,2.217391304347826,29.47826086956522,5.565217391304348,156.04347826086956,0.34782608695652173,0,0.30434782608695654,0.5652173913043478,1.7083333333333333,24.916666666666668,0.4583333333333333,0.25,0.5,5.5,-0.5,-0.25629290617848977,-0.12585812356979403,1.0,-1.0,0.5
401772736,2025,3,0.13636363636363635,26,18,44,13,-31,57,1,0,0,0,0,1,2.0,22.0,17.0,312.5,2.0,0.5,1.0,13.0,17.0,0.0,1.0,31.0,17.0,1.0,18.0,2.0,17.0,23.0,311.0,0.5,0.0,2.0,17.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.5,-6.5,41.5,41.5,-400.0,-360.0,0,0,1.0,-1.0,1.0,1.0,110,2.1363636363636362,29.0,5.363636363636363,145.4090909090909,0.36363636363636365,0,0.3181818181818182,0.5909090909090909,1.6956521739130435,27.869565217391305,0.30434782608695654,0.391304347826087,105,1.9047619047619047,28.714285714285715,6.666666666666667,158.52380952380952,0.2857142857142857,0,0.3333333333333333,0.5238095238095238,2.5,31.35,0.45,0.2,-5.0,6.0,-0.5,-0.2316017316017316,-0.07792207792207795,-13.0,0.0,9.0
401772812,2025,3,0.13636363636363635,33,8,30,38,8,68,0,0,0,0,0,0,2.0,40.5,29.0,337.0,0.5,0.5,1.0,41.0,17.0,1.0,1.0,40.0,41.0,0.0,-1.0,2.0,32.5,24.0,378.5,0.5,0.5,1.0,52.0,21.0,1.0,1.0,13.0,27.0,0.0,-39.0,-5.5,-4.5,53.5,53.5,-275.0,-240.0,0,0,1.0,1.0,1.0,1.0,115,3.260869565217391,28.869565217391305,4.6521739130434785,139.2173913043478,0.5652173913043478,0,0.391304347826087,0.5217391304347826,2.8333333333333335,34.0,0.5,0.20833333333333334,105,3.238095238095238,36.523809523809526,6.0476190476190474,187.85714285714286,0.5238095238095238,0,0.23809523809523808,0.6190476190476191,2.1818181818181817,26.772727272727273,0.36363636363636365,0.3181818181818182,-8.0,-5.0,0.0,-0.022774327122152993,-0.04140786749482395,-28.0,-1.0,-20.0
401772838,2025,3,0.13636363636363635,29,1,30,0,-30,30,1,0,0,0,0,0,2.0,16.0,26.5,303.5,2.5,0.0,0.0,0.0,0.0,0.0,2.0,16.0,26.5,0.0,0.0,2.0,21.0,14.5,342.0,0.5,0.5,1.0,20.0,23.0,0.0,1.0,22.0,6.0,1.0,2.0,3.5,4.5,43.5,43.5,165.0,180.0,0,0,1.0,-1.0,1.0,1.0,100,2.05,31.4,7.0,186.75,0.35,0,0.2,0.55,2.5555555555555554,33.166666666666664,0.5555555555555556,0.2777777777777778,105,2.142857142857143,32.666666666666664,6.761904761904762,204.95238095238096,0.47619047619047616,0,0.23809523809523808,0.6190476190476191,1.65,22.15,0.3,0.45,5.0,-12.0,0.5,0.09285714285714297,0.1261904761904762,22.0,1.0,1.0
401772839,2025,3,0.13636363636363635,21,14,33,26,-7,59,1,0,0,0,0,0,2.0,22.0,18.5,259.0,0.0,1.0,1.0,24.0,20.0,1.0,1.0,20.0,17.0,1.0,-4.0,2.0,23.5,14.0,367.5,1.0,1.0,1.0,14.0,9.0,1.0,1.0,33.0,19.0,1.0,19.0,-3.5,-3.5,45.5,45.5,-195.0,-200.0,0,0,0.0,0.0,0.0,0.0,90,2.4444444444444446,29.11111111111111,6.833333333333333,224.77777777777777,0.4444444444444444,0,0.2222222222222222,0.5,2.3529411764705883,38.88235294117647,0.4117647058823529,0.17647058823529413,100,2.4,36.2,5.9,175.4,0.4,0,0.2,0.8,1.4,24.55,0.4,0.35,1.5,-4.5,0.0,-0.04444444444444473,-0.0444444444444444,9.0,0.0,7.5
401772840,2025,3,0.13636363636363635,27,20,29,27,-2,56,1,0,0,0,0,0,2.0,21.5,19.5,310.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,21.5,19.5,1.0,0.0,2.0,21.0,32.0,274.0,1.0,0.0,2.0,21.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.5,-6.5,42.5,42.5,-320.0,-290.0,0,0,0.0,-2.0,0.0,2.0,100,2.55,32.0,6.55,185.85,0.35,0,0.3,0.55,2.0476190476190474,30.714285714285715,0.38095238095238093,0.23809523809523808,105,2.0952380952380953,25.61904761904762,5.333333333333333,161.04761904761904,0.38095238095238093,0,0.42857142857142855,0.5238095238095238,2.909090909090909,31.636363636363637,0.5454545454545454,0.3181818181818182,-0.5,12.5,-1.0,-0.4547619047619045,0.030952380952380953,0.0,0.0,0.0
401772841,2025,3,0.13636363636363635,28,13,41,24,-17,65,1,0,0,0,0,0,2.0,19.5,16.5,331.0,0.0,0.5,1.0,21.0,6.0,1.0,1.0,18.0,27.0,0.0,-3.0,2.0,14.5,16.5,303.5,2.0,0.5,1.0,9.0,20.0,0.0,1.0,20.0,13.0,1.0,11.0,-6.5,-2.5,44.5,44.5,-290.0,-150.0,0,0,4.0,-3.0,4.0,3.0,105,2.0952380952380953,29.523809523809526,6.333333333333333,162.95238095238096,0.2857142857142857,0,0.19047619047619047,0.42857142857142855,1.7142857142857142,29.476190476190474,0.3333333333333333,0.42857142857142855,110,1.4545454545454546,26.59090909090909,6.045454545454546,168.0909090909091,0.3181818181818182,0,0.2727272727272727,0.5909090909090909,1.6363636363636365,29.09090909090909,0.3181818181818182,0.36363636363636365,-5.0,0.0,0.0,-0.6406926406926408,0.03246753246753248,-1.0,0.0,4.0
401772842,2025,3,0.13636363636363635,5,9,13,10,-3,23,1,0,0,0,0,0,2.0,16.5,29.0,325.0,2.0,0.0,1.0,16.0,17.0,0.0,1.0,17.0,41.0,0.0,1.0,2.0,27.0,15.5,335.0,0.0,1.0,2.0,27.0,15.5,1.0,0.0,0.0,0.0,0.0,0.0,7.5,7.5,40.5,40.5,300.0,320.0,0,0,0.0,-3.0,0.0,3.0,110,2.0,28.181818181818183,6.636363636363637,184.45454545454547,0.3181818181818182,0,0.3181818181818182,0.5909090909090909,2.3181818181818183,17.681818181818183,0.4090909090909091,0.5,105,2.7142857142857144,31.428571428571427,5.476190476190476,162.9047619047619,0.47619047619047616,0,0.42857142857142855,0.5238095238095238,1.8,23.7,0.3,0.3,10.5,-13.5,1.0,0.7142857142857144,0.158008658008658,-16.0,0.0,0.5
401772843,2025,3,0.13636363636363635,25,22,16,15,-1,31,1,0,0,0,0,0,2.0,21.5,17.0,364.0,1.5,1.0,0.0,0.0,0.0,0.0,2.0,21.5,17.0,1.0,0.0,2.0,23.5,17.5,284.5,0.5,1.0,1.0,27.0,22.0,1.0,1.0,20.0,13.0,1.0,-7.0,1.5,-1.5,43.5,43.5,-105.0,-125.0,0,0,-3.0,0.0,3.0,0.0,110,2.272727272727273,33.31818181818182,6.590909090909091,187.4090909090909,0.36363636363636365,0,0.3181818181818182,0.5,1.7619047619047619,26.61904761904762,0.2857142857142857,0.38095238095238093,85,2.5294117647058822,32.88235294117647,6.705882352941177,213.58823529411765,0.47058823529411764,0,0.17647058823529413,0.5882352941176471,2.35,32.2,0.4,0.25,2.0,0.5,0.0,0.2566844919786093,0.106951871657754,20.0,1.0,-3.5
401772844,2025,3,0.13636363636363635,3,6,31,14,-17,45,1,0,0,0,0,0,2.0,22.5,39.5,328.0,1.5,0.0,1.0,24.0,27.0,0.0,1.0,21.0,52.0,0.0,-3.0,2.0,30.0,30.5,392.5,1.0,0.5,1.0,40.0,37.0,1.0,1.0,20.0,24.0,0.0,-20.0,-1.5,1.5,50.5,50.5,-110.0,105.0,0,0,3.0,1.0,3.0,1.0,130,1.5769230769230769,23.076923076923077,4.961538461538462,144.34615384615384,0.23076923076923078,0,0.34615384615384615,0.4230769230769231,3.56,32.64,0.56,0.36,110,2.727272727272727,40.63636363636363,6.590909090909091,170.4090909090909,0.5454545454545454,0,0.18181818181818182,0.7727272727272727,3.05,38.45,0.55,0.25,7.5,-9.0,0.5,1.1503496503496502,0.31468531468531463,-4.0,0.0,-11.5
401772920,2025,3,0.13636363636363635,19,12,9,22,13,31,0,0,0,0,0,0,2.0,21.5,30.5,368.5,0.5,0.0,0.0,0.0,0.0,0.0,2.0,21.5,30.5,0.0,0.0,2.0,19.0,23.5,320.5,0.5,0.0,1.0,17.0,20.0,0.0,1.0,21.0,27.0,0.0,4.0,6.5,5.5,44.5,44.5,240.0,230.0,0,0,-1.0,2.0,1.0,2.0,105,2.0476190476190474,33.904761904761905,6.285714285714286,180.52380952380952,0.42857142857142855,0,0.2857142857142857,0.5714285714285714,2.5416666666666665,38.708333333333336,0.4583333333333333,0.20833333333333334,85,2.5294117647058822,35.88235294117647,7.0588235294117645,193.05882352941177,0.47058823529411764,0,0.29411764705882354,0.6470588235294118,2.611111111111111,32.27777777777778,0.5,0.2222222222222222,-2.5,-7.0,0.0,0.4817927170868348,0.04201680672268909,21.0,0.0,2.0
401772937,2025,3,0.13636363636363635,2,15,31,21,-10,52,1,0,0,0,0,0,2.0,35.5,25.0,450.0,0.0,1.0,1.0,41.0,40.0,1.0,1.0,30.0,10.0,1.0,-11.0,2.0,17.5,33.0,284.5,2.0,0.0,1.0,27.0,33.0,0.0,1.0,8.0,33.0,0.0,-19.0,-10.5,-11.5,50.5,50.5,-500.0,-750.0,0,0,-1.0,2.0,1.0,2.0,115,3.217391304347826,39.34782608695652,6.739130434782608,190.8695652173913,0.6086956521739131,0,0.21739130434782608,0.6086956521739131,2.4285714285714284,28.142857142857142,0.42857142857142855,0.42857142857142855,75,1.8,34.93333333333333,6.666666666666667,190.13333333333333,0.3333333333333333,0,0.13333333333333333,0.6666666666666666,4.352941176470588,39.588235294117645,0.8235294117647058,0.17647058823529413,-18.0,8.0,-1.0,-1.4173913043478261,-0.27536231884057977,-33.0,-1.0,-15.0
401772632,2025,4,0.18181818181818182,23,16,24,21,-3,45,1,1,0,0,0,0,3.0,24.0,25.666666666666668,247.0,1.0,0.6666666666666666,1.0,17.0,31.0,0.0,2.0,27.5,23.0,1.0,10.5,3.0,27.0,18.666666666666668,268.0,1.6666666666666667,0.6666666666666666,2.0,27.0,16.0,0.5,1.0,27.0,24.0,1.0,0.0,1.5,2.5,41.5,41.5,110.0,115.0,0,0,1.0,0.0,1.0,0.0,165,2.1515151515151514,24.060606060606062,5.0606060606060606,146.66666666666666,0.3939393939393939,0,0.45454545454545453,0.45454545454545453,2.5625,36.15625,0.40625,0.3125,175,2.1142857142857143,22.914285714285715,4.542857142857143,139.74285714285713,0.4,0,0.4857142857142857,0.4,1.7837837837837838,21.756756756756758,0.35135135135135137,0.40540540540540543,3.0,-7.0,0.0,-0.03722943722943706,0.0060606060606061,10.0,1.0,5.25
401772716,2025,4,0.18181818181818182,7,4,28,3,-25,31,1,0,0,0,0,0,3.0,22.666666666666668,21.333333333333332,302.0,1.6666666666666667,0.3333333333333333,1.0,20.0,12.0,1.0,2.0,24.0,26.0,0.0,4.0,3.0,19.333333333333332,30.333333333333332,220.66666666666666,2.6666666666666665,0.6666666666666666,1.0,31.0,27.0,1.0,2.0,13.5,32.0,0.5,-17.5,-7.5,-7.5,44.5,44.5,-360.0,-425.0,0,0,0.0,0.0,0.0,0.0,175,2.0285714285714285,26.114285714285714,5.085714285714285,143.11428571428573,0.34285714285714286,0,0.4,0.4857142857142857,1.7777777777777777,28.055555555555557,0.4444444444444444,0.2777777777777778,170,2.1176470588235294,21.147058823529413,4.970588235294118,141.2941176470588,0.35294117647058826,0,0.47058823529411764,0.35294117647058826,2.3823529411764706,30.794117647058822,0.4117647058823529,0.38235294117647056,-3.3333333333333357,9.0,0.3333333333333333,0.08907563025210097,0.010084033613445398,-6.5,-0.5,-6.75
401772737,2025,4,0.18181818181818182,19,24,21,18,-3,39,1,0,0,0,0,0,3.0,17.333333333333332,27.666666666666668,339.3333333333333,1.0,0.0,1.0,9.0,22.0,0.0,2.0,21.5,30.5,0.0,12.5,3.0,23.333333333333332,16.666666666666668,362.3333333333333,1.0,1.0,2.0,25.0,20.5,1.0,1.0,20.0,9.0,1.0,-5.0,5.5,5.5,43.5,43.5,215.0,220.0,0,0,0.0,-2.0,0.0,2.0,150,1.7666666666666666,33.766666666666666,6.466666666666667,182.7,0.36666666666666664,0,0.26666666666666666,0.5666666666666667,2.5588235294117645,37.705882352941174,0.47058823529411764,0.23529411764705882,155,2.2580645161290325,34.935483870967744,6.580645161290323,188.41935483870967,0.45161290322580644,0,0.3225806451612903,0.5806451612903226,1.7333333333333334,25.6,0.4,0.36666666666666664,6.0,-11.0,1.0,0.49139784946236587,0.0849462365591398,11.0,1.0,3.75
401772738,2025,4,0.18181818181818182,34,10,26,0,-26,26,1,0,0,0,0,1,3.0,12.666666666666666,17.0,267.3333333333333,1.6666666666666667,0.0,1.0,19.0,20.0,0.0,2.0,9.5,15.5,0.0,-9.5,3.0,17.0,31.333333333333332,222.33333333333334,1.3333333333333333,0.0,2.0,19.5,37.0,0.0,1.0,12.0,20.0,0.0,-7.5,-6.5,-7.5,39.5,39.5,-340.0,-425.0,0,0,-1.0,0.0,1.0,0.0,165,1.2727272727272727,23.242424242424242,5.121212121212121,150.84848484848484,0.2727272727272727,0,0.3333333333333333,0.48484848484848486,1.8125,29.375,0.25,0.3125,170,1.8823529411764706,18.029411764705884,5.764705882352941,157.94117647058823,0.4117647058823529,0,0.3235294117647059,0.4117647058823529,2.676470588235294,34.76470588235294,0.47058823529411764,0.20588235294117646,4.333333333333334,14.333333333333332,0.0,0.6096256684491979,0.13903743315508021,-7.0,0.0,-8.5
401772739,2025,4,0.18181818181818182,1,28,34,27,-7,61,1,0,0,0,0,1,3.0,14.0,19.666666666666668,338.6666666666667,1.3333333333333333,0.3333333333333333,1.0,20.0,23.0,0.0,2.0,11.0,18.0,0.5,-9.0,3.0,26.666666666666668,19.0,354.0,0.3333333333333333,0.6666666666666666,2.0,31.0,15.0,1.0,1.0,18.0,27.0,0.0,-13.0,3.5,-2.5,44.5,44.5,135.0,-145.0,0,0,-6.0,-2.0,6.0,2.0,160,1.8125,31.65625,6.5625,187.0625,0.34375,0,0.1875,0.65625,1.9310344827586208,22.24137931034483,0.3793103448275862,0.3793103448275862,160,2.53125,31.46875,5.9375,159.65625,0.375,0,0.1875,0.5625,2.0303030303030303,29.03030303030303,0.36363636363636365,0.3939393939393939,12.666666666666668,-0.6666666666666679,0.3333333333333333,0.71875,0.03125,-2.0,0.0,-11.0
401772740,2025,4,0.18181818181818182,2,18,31,19,-12,50,1,0,0,0,0,0,3.0,34.0,23.666666666666668,420.0,0.0,1.0,2.0,36.0,30.5,1.0,1.0,30.0,10.0,1.0,-6.0,3.0,15.666666666666666,30.0,302.0,0.6666666666666666,0.0,2.0,17.0,23.0,0.0,1.0,13.0,44.0,0.0,-4.0,-14.5,-14.5,48.5,48.5,-1600.0,-1600.0,0,0,0.0,0.0,0.0,0.0,160,3.375,40.0,6.6875,196.78125,0.59375,0,0.21875,0.625,2.4,28.566666666666666,0.4,0.4666666666666667,165,1.9090909090909092,27.363636363636363,6.454545454545454,159.54545454545453,0.30303030303030304,0,0.36363636363636365,0.48484848484848486,2.806451612903226,31.129032258064516,0.5161290322580645,0.16129032258064516,-18.333333333333336,6.333333333333332,-1.0,-1.4659090909090908,-0.29071969696969696,-23.0,-1.0,-5.0
401772741,2025,4,0.18181818181818182,12,33,37,20,-17,57,1,0,0,0,0,0,3.0,20.0,18.666666666666668,315.6666666666667,0.3333333333333333,0.3333333333333333,1.0,17.0,20.0,0.0,2.0,21.5,18.0,0.5,4.5,3.0,37.0,32.0,330.6666666666667,0.6666666666666666,0.3333333333333333,2.0,35.5,27.5,0.5,1.0,40.0,41.0,0.0,4.5,2.5,2.5,49.5,49.5,125.0,120.0,0,0,0.0,1.0,0.0,1.0,135,2.5555555555555554,35.666666666666664,7.074074074074074,192.2962962962963,0.48148148148148145,0,0.2962962962962963,0.6666666666666666,2.111111111111111,32.666666666666664,0.4074074074074074,0.2222222222222222,165,3.212121212121212,30.87878787878788,4.909090909090909,145.57575757575756,0.5454545454545454,0,0.3939393939393939,0.5454545454545454,3.1142857142857143,34.94285714285714,0.5142857142857142,0.2571428571428571,17.0,13.333333333333332,0.0,0.6565656565656566,0.06397306397306396,23.0,0.0,4.5
401772742,2025,4,0.18181818181818182,13,3,24,25,1,49,0,0,0,0,0,1,3.0,17.666666666666668,24.666666666666668,320.3333333333333,1.3333333333333333,0.3333333333333333,1.0,9.0,20.0,0.0,2.0,22.0,27.0,0.5,13.0,3.0,25.333333333333332,31.0,347.0,1.0,0.3333333333333333,2.0,27.5,20.5,0.5,1.0,21.0,52.0,0.0,-6.5,1.5,-2.5,46.5,46.5,-110.0,-140.0,0,0,-4.0,-1.0,4.0,1.0,170,1.8529411764705883,27.176470588235293,5.764705882352941,165.02941176470588,0.35294117647058826,0,0.29411764705882354,0.5294117647058824,2.212121212121212,31.12121212121212,0.3939393939393939,0.30303030303030304,180,2.0,27.083333333333332,5.194444444444445,149.33333333333334,0.3055555555555556,0,0.3611111111111111,0.4722222222222222,2.914285714285714,34.51428571428571,0.4857142857142857,0.34285714285714286,7.666666666666664,6.333333333333332,0.0,0.1470588235294117,-0.04738562091503268,12.0,0.0,3.25
401772813,2025,4,0.18181818181818182,15,20,27,21,-6,48,1,0,0,0,0,0,3.0,18.666666666666668,32.333333333333336,281.6666666666667,1.6666666666666667,0.0,1.0,27.0,33.0,0.0,2.0,14.5,32.0,0.0,-12.5,3.0,23.0,31.0,271.6666666666667,1.3333333333333333,0.0,2.0,21.0,32.0,0.0,1.0,27.0,29.0,0.0,6.0,-2.5,-2.5,43.5,43.5,-140.0,-150.0,0,0,0.0,-1.0,0.0,1.0,120,2.0,32.916666666666664,6.625,189.375,0.3333333333333333,0,0.2916666666666667,0.625,4.153846153846154,40.30769230769231,0.7307692307692307,0.19230769230769232,160,2.21875,25.75,5.53125,157.84375,0.40625,0,0.40625,0.5,2.8181818181818183,30.727272727272727,0.5757575757575758,0.3333333333333333,4.333333333333332,-1.3333333333333357,0.0,0.21875,0.07291666666666669,0.0,0.0,-3.25
401772845,2025,4,0.18181818181818182,27,21,25,31,6,56,0,0,0,0,0,0,3.0,24.0,22.0,322.3333333333333,0.0,1.0,1.0,29.0,27.0,1.0,2.0,21.5,19.5,1.0,-7.5,3.0,25.666666666666668,21.0,268.6666666666667,0.3333333333333333,1.0,2.0,28.5,23.0,1.0,1.0,20.0,17.0,1.0,-8.5,2.5,3.5,43.5,43.5,135.0,150.0,0,0,1.0,-2.0,1.0,2.0,155,2.5806451612903225,30.903225806451612,6.483870967741935,182.19354838709677,0.45161290322580644,0,0.3225806451612903,0.5483870967741935,2.1875,29.09375,0.40625,0.28125,145,2.4827586206896552,28.0,6.413793103448276,202.79310344827587,0.41379310344827586,0,0.3448275862068966,0.4482758620689655,2.7142857142857144,36.035714285714285,0.5,0.10714285714285714,1.6666666666666679,-1.0,0.0,-0.09788654060066726,-0.03781979977753058,-9.0,0.0,-8.0
401772846,2025,4,0.18181818181818182,8,5,34,10,-24,44,1,0,0,0,0,1,3.0,34.333333333333336,26.0,394.3333333333333,0.3333333333333333,0.6666666666666666,1.0,52.0,21.0,1.0,2.0,25.5,28.5,0.5,-26.5,3.0,15.333333333333334,22.666666666666668,290.3333333333333,1.6666666666666667,0.3333333333333333,2.0,14.5,13.5,0.5,1.0,17.0,41.0,0.0,2.5,-8.5,-10.5,44.5,44.5,-500.0,-600.0,0,0,-2.0,-1.0,2.0,1.0,160,3.40625,36.6875,6.09375,185.71875,0.53125,0,0.28125,0.5625,2.46875,29.5,0.40625,0.34375,160,1.78125,25.5,6.40625,175.125,0.3125,0,0.28125,0.53125,2.0,19.03125,0.34375,0.5,-19.0,-3.333333333333332,-0.3333333333333333,-1.625,-0.21875,-35.0,-1.0,-12.0
401772847,2025,4,0.18181818181818182,17,29,42,13,-29,55,1,0,0,0,0,0,3.0,20.0,22.666666666666668,346.0,2.0,0.3333333333333333,2.0,13.5,20.5,0.0,1.0,33.0,27.0,1.0,19.5,3.0,20.666666666666668,17.666666666666668,277.0,2.0,0.3333333333333333,1.0,30.0,0.0,1.0,2.0,16.0,26.5,0.0,-14.0,-4.5,-3.0,42.5,42.5,-210.0,-240.0,0,0,1.5,-2.0,1.5,2.0,150,2.3666666666666667,33.2,6.633333333333334,194.33333333333334,0.4,0,0.3333333333333333,0.4666666666666667,2.1333333333333333,30.633333333333333,0.36666666666666664,0.36666666666666664,145,2.206896551724138,28.620689655172413,6.827586206896552,194.93103448275863,0.41379310344827586,0,0.20689655172413793,0.5517241379310345,2.0344827586206895,31.862068965517242,0.3793103448275862,0.20689655172413793,0.6666666666666679,-5.0,0.0,-0.1597701149425288,0.013793103448275834,2.5,0.0,2.75
401772848,2025,4,0.18181818181818182,25,30,21,26,5,47,0,0,0,0,0,0,3.0,19.666666666666668,16.333333333333332,361.0,1.3333333333333333,1.0,1.0,16.0,15.0,1.0,2.0,21.5,17.0,1.0,5.5,3.0,23.333333333333332,17.0,356.3333333333333,1.3333333333333333,0.6666666666666666,2.0,21.5,10.0,1.0,1.0,27.0,31.0,0.0,5.5,-4.5,-3.5,46.5,46.5,-195.0,-170.0,0,0,1.0,1.0,1.0,1.0,160,2.0625,33.03125,6.5625,176.375,0.40625,0,0.28125,0.53125,1.7096774193548387,26.70967741935484,0.2903225806451613,0.3870967741935484,175,2.085714285714286,28.8,5.914285714285715,163.68571428571428,0.4,0,0.37142857142857144,0.5428571428571428,1.588235294117647,26.558823529411764,0.2647058823529412,0.3235294117647059,3.6666666666666643,0.6666666666666679,-0.33333333333333337,0.023214285714285854,-0.006249999999999978,11.0,-1.0,5.5
